"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","total_inscritos","qtd_presenca_dia_1","qtd_presenca_dia_2","qtd_participantes","qtd_redacoes_validas"
2022,"RO","Pública","Não Informado","Não Compareceu/Outros",972,0,8,0,0
2022,"RO","Pública","Não Informado","Parte Desconectada",3,3,0,0,0
2022,"RO","Pública","Não Informado","Texto Insuficiente",12,12,8,8,0
2022,"RO","Pública","Não Informado","Válida",2305,2305,2173,2173,2305
2022,"RO","Pública","Privada","Cópia Texto Motivador",2,2,2,2,0
2022,"RO","Pública","Privada","Em Branco",2,2,2,2,0
2022,"RO","Pública","Privada","Fuga ao Tema",3,3,2,2,0
2022,"RO","Pública","Privada","Não Compareceu/Outros",50,0,0,0,0
2022,"RO","Pública","Privada","Válida",263,263,255,255,263
2022,"RR","Não Informado","Não Informado","Anulada",1,1,0,0,0
2022,"RR","Não Informado","Não Informado","Cópia Texto Motivador",45,45,38,38,0
2022,"RR","Não Informado","Não Informado","Em Branco",142,142,87,87,0
2022,"RR","Não Informado","Não Informado","Fuga ao Tema",55,55,45,45,0
2022,"RR","Não Informado","Não Informado","Não Atendimento ao Tipo",1,1,0,0,0
2022,"RR","Não Informado","Não Informado","Não Compareceu/Outros",2067,0,37,0,0
2022,"RR","Não Informado","Não Informado","Parte Desconectada",6,6,1,1,0
2022,"RR","Não Informado","Não Informado","Texto Insuficiente",19,19,13,13,0
2022,"RR","Não Informado","Não Informado","Válida",3164,3164,2909,2909,3164
2022,"RR","Privada","Não Informado","Em Branco",1,1,1,1,0
2022,"RR","Privada","Não Informado","Válida",29,29,29,29,29
2022,"RR","Privada","Privada","Em Branco",3,3,1,1,0
2022,"RR","Privada","Privada","Fuga ao Tema",1,1,1,1,0
2022,"RR","Privada","Privada","Não Compareceu/Outros",14,0,1,0,0
2022,"RR","Privada","Privada","Texto Insuficiente",1,1,1,1,0
2022,"RR","Privada","Privada","Válida",187,187,184,184,187
2022,"RR","Pública","Estadual","Cópia Texto Motivador",25,25,22,22,0
2022,"RR","Pública","Estadual","Em Branco",58,58,33,33,0
2022,"RR","Pública","Estadual","Fuga ao Tema",33,33,24,24,0
2022,"RR","Pública","Estadual","Não Compareceu/Outros",629,0,8,0,0
2022,"RR","Pública","Estadual","Parte Desconectada",3,3,3,3,0
2022,"RR","Pública","Estadual","Texto Insuficiente",4,4,2,2,0
2022,"RR","Pública","Estadual","Válida",946,946,877,877,946
2022,"RR","Pública","Federal","Em Branco",3,3,2,2,0
2022,"RR","Pública","Federal","Não Compareceu/Outros",53,0,0,0,0
2022,"RR","Pública","Federal","Texto Insuficiente",3,3,2,2,0
2022,"RR","Pública","Federal","Válida",203,203,196,196,203
2022,"RR","Pública","Municipal","Não Compareceu/Outros",2,0,0,0,0
2022,"RR","Pública","Municipal","Válida",1,1,1,1,1
2022,"RR","Pública","Não Informado","Cópia Texto Motivador",10,10,7,7,0
2022,"RR","Pública","Não Informado","Em Branco",21,21,13,13,0
2022,"RR","Pública","Não Informado","Fuga ao Tema",11,11,8,8,0
2022,"RR","Pública","Não Informado","Não Compareceu/Outros",255,0,5,0,0
2022,"RR","Pública","Não Informado","Texto Insuficiente",2,2,1,1,0
2022,"RR","Pública","Não Informado","Válida",384,384,348,348,384
2022,"RR","Pública","Privada","Em Branco",3,3,3,3,0
2022,"RR","Pública","Privada","Não Compareceu/Outros",10,0,0,0,0
2022,"RR","Pública","Privada","Válida",39,39,38,38,39
2022,"RS","Não Informado","Não Informado","Anulada",71,71,55,55,0
2022,"RS","Não Informado","Não Informado","Cópia Texto Motivador",254,254,223,223,0
2022,"RS","Não Informado","Não Informado","Em Branco",1507,1507,867,867,0
2022,"RS","Não Informado","Não Informado","Fuga ao Tema",664,664,548,548,0
2022,"RS","Não Informado","Não Informado","Não Atendimento ao Tipo",23,23,20,20,0
2022,"RS","Não Informado","Não Informado","Não Compareceu/Outros",31187,0,265,0,0
2022,"RS","Não Informado","Não Informado","Parte Desconectada",32,32,22,22,0
2022,"RS","Não Informado","Não Informado","Texto Insuficiente",183,183,125,125,0
2022,"RS","Não Informado","Não Informado","Válida",61237,61237,57231,57231,61237
2022,"RS","Privada","Estadual","Cópia Texto Motivador",1,1,1,1,0
2022,"RS","Privada","Estadual","Não Compareceu/Outros",1,0,0,0,0
2022,"RS","Privada","Estadual","Válida",6,6,6,6,6
2022,"RS","Privada","Municipal","Válida",2,2,2,2,2
2022,"RS","Privada","Não Informado","Cópia Texto Motivador",3,3,3,3,0
2022,"RS","Privada","Não Informado","Em Branco",8,8,7,7,0
2022,"RS","Privada","Não Informado","Fuga ao Tema",1,1,1,1,0
2022,"RS","Privada","Não Informado","Não Compareceu/Outros",85,0,0,0,0
2022,"RS","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2022,"RS","Privada","Não Informado","Válida",822,822,794,794,822
2022,"RS","Privada","Privada","Anulada",2,2,2,2,0
2022,"RS","Privada","Privada","Cópia Texto Motivador",17,17,17,17,0
2022,"RS","Privada","Privada","Em Branco",42,42,23,23,0
2022,"RS","Privada","Privada","Fuga ao Tema",5,5,4,4,0
2022,"RS","Privada","Privada","Não Atendimento ao Tipo",1,1,0,0,0
2022,"RS","Privada","Privada","Não Compareceu/Outros",495,0,8,0,0
2022,"RS","Privada","Privada","Parte Desconectada",1,1,1,1,0
2022,"RS","Privada","Privada","Texto Insuficiente",5,5,2,2,0
2022,"RS","Privada","Privada","Válida",7066,7066,6891,6891,7066
2022,"RS","Pública","Estadual","Anulada",17,17,13,13,0
2022,"RS","Pública","Estadual","Cópia Texto Motivador",155,155,132,132,0
2022,"RS","Pública","Estadual","Em Branco",690,690,380,380,0
2022,"RS","Pública","Estadual","Fuga ao Tema",218,218,167,167,0
2022,"RS","Pública","Estadual","Não Atendimento ao Tipo",8,8,6,6,0
2022,"RS","Pública","Estadual","Não Compareceu/Outros",6947,0,36,0,0
2022,"RS","Pública","Estadual","Parte Desconectada",10,10,7,7,0
2022,"RS","Pública","Estadual","Texto Insuficiente",103,103,68,68,0
2022,"RS","Pública","Estadual","Válida",20396,20396,19202,19202,20396
2022,"RS","Pública","Federal","Cópia Texto Motivador",2,2,2,2,0
2022,"RS","Pública","Federal","Em Branco",25,25,16,16,0
2022,"RS","Pública","Federal","Fuga ao Tema",5,5,4,4,0
2022,"RS","Pública","Federal","Não Compareceu/Outros",296,0,5,0,0
2022,"RS","Pública","Federal","Parte Desconectada",1,1,0,0,0
2022,"RS","Pública","Federal","Texto Insuficiente",4,4,4,4,0
2022,"RS","Pública","Federal","Válida",2654,2654,2619,2619,2654
2022,"RS","Pública","Municipal","Cópia Texto Motivador",3,3,3,3,0
2022,"RS","Pública","Municipal","Em Branco",8,8,5,5,0
2022,"RS","Pública","Municipal","Fuga ao Tema",2,2,2,2,0
2022,"RS","Pública","Municipal","Não Atendimento ao Tipo",1,1,1,1,0
2022,"RS","Pública","Municipal","Não Compareceu/Outros",135,0,1,0,0
2022,"RS","Pública","Municipal","Parte Desconectada",1,1,0,0,0
2022,"RS","Pública","Municipal","Texto Insuficiente",2,2,2,2,0
2022,"RS","Pública","Municipal","Válida",306,306,289,289,306
2022,"RS","Pública","Não Informado","Anulada",11,11,9,9,0
2022,"RS","Pública","Não Informado","Cópia Texto Motivador",83,83,74,74,0
2022,"RS","Pública","Não Informado","Em Branco",284,284,162,162,0
2022,"RS","Pública","Não Informado","Fuga ao Tema",111,111,88,88,0
2022,"RS","Pública","Não Informado","Não Atendimento ao Tipo",2,2,2,2,0
2022,"RS","Pública","Não Informado","Não Compareceu/Outros",3341,0,16,0,0
2022,"RS","Pública","Não Informado","Parte Desconectada",3,3,3,3,0
2022,"RS","Pública","Não Informado","Texto Insuficiente",34,34,24,24,0
2022,"RS","Pública","Não Informado","Válida",10457,10457,9892,9892,10457
2022,"RS","Pública","Privada","Cópia Texto Motivador",2,2,1,1,0
2022,"RS","Pública","Privada","Em Branco",16,16,7,7,0
2022,"RS","Pública","Privada","Fuga ao Tema",5,5,5,5,0
2022,"RS","Pública","Privada","Não Compareceu/Outros",335,0,7,0,0
2022,"RS","Pública","Privada","Parte Desconectada",1,1,1,1,0
2022,"RS","Pública","Privada","Texto Insuficiente",5,5,5,5,0
2022,"RS","Pública","Privada","Válida",1894,1894,1831,1831,1894
2022,"SC","Não Informado","Não Informado","Anulada",20,20,15,15,0
2022,"SC","Não Informado","Não Informado","Cópia Texto Motivador",130,130,112,112,0
2022,"SC","Não Informado","Não Informado","Em Branco",678,678,417,417,0
2022,"SC","Não Informado","Não Informado","Fuga ao Tema",212,212,167,167,0
2022,"SC","Não Informado","Não Informado","Não Atendimento ao Tipo",6,6,5,5,0
2022,"SC","Não Informado","Não Informado","Não Compareceu/Outros",13489,0,229,0,0
2022,"SC","Não Informado","Não Informado","Parte Desconectada",11,11,10,10,0
2022,"SC","Não Informado","Não Informado","Texto Insuficiente",95,95,64,64,0
2022,"SC","Não Informado","Não Informado","Válida",27599,27599,25637,25637,27599
2022,"SC","Privada","Estadual","Válida",4,4,3,3,4
2022,"SC","Privada","Municipal","Não Compareceu/Outros",1,0,0,0,0
2022,"SC","Privada","Municipal","Válida",1,1,1,1,1
2022,"SC","Privada","Não Informado","Em Branco",1,1,0,0,0
2022,"SC","Privada","Não Informado","Fuga ao Tema",2,2,2,2,0
2022,"SC","Privada","Não Informado","Não Compareceu/Outros",53,0,1,0,0
2022,"SC","Privada","Não Informado","Válida",540,540,518,518,540
2022,"SC","Privada","Privada","Cópia Texto Motivador",16,16,15,15,0
2022,"SC","Privada","Privada","Em Branco",44,44,29,29,0
2022,"SC","Privada","Privada","Fuga ao Tema",7,7,6,6,0
2022,"SC","Privada","Privada","Não Compareceu/Outros",441,0,5,0,0
2022,"SC","Privada","Privada","Texto Insuficiente",6,6,3,3,0
2022,"SC","Privada","Privada","Válida",5753,5753,5596,5596,5753
2022,"SC","Pública","Estadual","Anulada",7,7,7,7,0
2022,"SC","Pública","Estadual","Cópia Texto Motivador",92,92,84,84,0
2022,"SC","Pública","Estadual","Em Branco",424,424,238,238,0
2022,"SC","Pública","Estadual","Fuga ao Tema",138,138,107,107,0
2022,"SC","Pública","Estadual","Não Atendimento ao Tipo",2,2,1,1,0
2022,"SC","Pública","Estadual","Não Compareceu/Outros",5869,0,18,0,0
2022,"SC","Pública","Estadual","Parte Desconectada",5,5,4,4,0
2022,"SC","Pública","Estadual","Texto Insuficiente",84,84,60,60,0
2022,"SC","Pública","Estadual","Válida",13914,13914,13028,13028,13914
2022,"SC","Pública","Federal","Cópia Texto Motivador",2,2,2,2,0
2022,"SC","Pública","Federal","Em Branco",24,24,20,20,0
2022,"SC","Pública","Federal","Fuga ao Tema",2,2,1,1,0
2022,"SC","Pública","Federal","Não Compareceu/Outros",283,0,5,0,0
2022,"SC","Pública","Federal","Parte Desconectada",1,1,1,1,0
2022,"SC","Pública","Federal","Texto Insuficiente",3,3,2,2,0
2022,"SC","Pública","Federal","Válida",2172,2172,2126,2126,2172
2022,"SC","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2022,"SC","Pública","Municipal","Não Compareceu/Outros",37,0,0,0,0
2022,"SC","Pública","Municipal","Válida",50,50,46,46,50
2022,"SC","Pública","Não Informado","Anulada",2,2,2,2,0
2022,"SC","Pública","Não Informado","Cópia Texto Motivador",49,49,39,39,0
2022,"SC","Pública","Não Informado","Em Branco",160,160,85,85,0
2022,"SC","Pública","Não Informado","Fuga ao Tema",53,53,37,37,0
2022,"SC","Pública","Não Informado","Não Atendimento ao Tipo",1,1,0,0,0
2022,"SC","Pública","Não Informado","Não Compareceu/Outros",2195,0,6,0,0
2022,"SC","Pública","Não Informado","Parte Desconectada",2,2,1,1,0
2022,"SC","Pública","Não Informado","Texto Insuficiente",31,31,22,22,0
2022,"SC","Pública","Não Informado","Válida",5900,5900,5560,5560,5900
2022,"SC","Pública","Privada","Anulada",2,2,1,1,0
2022,"SC","Pública","Privada","Cópia Texto Motivador",6,6,6,6,0
2022,"SC","Pública","Privada","Em Branco",15,15,11,11,0
2022,"SC","Pública","Privada","Fuga ao Tema",5,5,5,5,0
2022,"SC","Pública","Privada","Não Compareceu/Outros",296,0,2,0,0
2022,"SC","Pública","Privada","Texto Insuficiente",1,1,1,1,0
2022,"SC","Pública","Privada","Válida",1854,1854,1798,1798,1854
2022,"SE","Não Informado","Não Informado","Anulada",24,24,17,17,0
2022,"SE","Não Informado","Não Informado","Cópia Texto Motivador",328,328,292,292,0
2022,"SE","Não Informado","Não Informado","Em Branco",659,659,482,482,0
2022,"SE","Não Informado","Não Informado","Fuga ao Tema",329,329,292,292,0
2022,"SE","Não Informado","Não Informado","Não Atendimento ao Tipo",7,7,7,7,0
2022,"SE","Não Informado","Não Informado","Não Compareceu/Outros",10739,0,136,0,0
2022,"SE","Não Informado","Não Informado","Parte Desconectada",30,30,24,24,0
2022,"SE","Não Informado","Não Informado","Texto Insuficiente",86,86,67,67,0
2022,"SE","Não Informado","Não Informado","Válida",27986,27986,26799,26799,27986
2022,"SE","Privada","Estadual","Válida",4,4,4,4,4
2022,"SE","Privada","Não Informado","Cópia Texto Motivador",8,8,7,7,0
2022,"SE","Privada","Não Informado","Em Branco",3,3,3,3,0
2022,"SE","Privada","Não Informado","Fuga ao Tema",3,3,2,2,0
2022,"SE","Privada","Não Informado","Não Compareceu/Outros",18,0,1,0,0
2022,"SE","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2022,"SE","Privada","Não Informado","Válida",440,440,436,436,440
2022,"SE","Privada","Privada","Cópia Texto Motivador",12,12,11,11,0
2022,"SE","Privada","Privada","Em Branco",22,22,15,15,0
2022,"SE","Privada","Privada","Fuga ao Tema",5,5,4,4,0
2022,"SE","Privada","Privada","Não Compareceu/Outros",88,0,3,0,0
2022,"SE","Privada","Privada","Texto Insuficiente",3,3,3,3,0
2022,"SE","Privada","Privada","Válida",2510,2510,2484,2484,2510
2022,"SE","Pública","Estadual","Anulada",1,1,1,1,0
2022,"SE","Pública","Estadual","Cópia Texto Motivador",143,143,135,135,0
2022,"SE","Pública","Estadual","Em Branco",236,236,173,173,0
2022,"SE","Pública","Estadual","Fuga ao Tema",144,144,123,123,0
2022,"SE","Pública","Estadual","Não Atendimento ao Tipo",2,2,2,2,0
2022,"SE","Pública","Estadual","Não Compareceu/Outros",2018,0,26,0,0
2022,"SE","Pública","Estadual","Parte Desconectada",6,6,3,3,0
2022,"SE","Pública","Estadual","Texto Insuficiente",42,42,31,31,0
2022,"SE","Pública","Estadual","Válida",5139,5139,4955,4955,5139
2022,"SE","Pública","Federal","Cópia Texto Motivador",3,3,3,3,0
2022,"SE","Pública","Federal","Em Branco",2,2,2,2,0
2022,"SE","Pública","Federal","Fuga ao Tema",2,2,2,2,0
2022,"SE","Pública","Federal","Não Compareceu/Outros",20,0,1,0,0
2022,"SE","Pública","Federal","Parte Desconectada",1,1,0,0,0
2022,"SE","Pública","Federal","Texto Insuficiente",2,2,1,1,0
2022,"SE","Pública","Federal","Válida",485,485,483,483,485
2022,"SE","Pública","Municipal","Não Compareceu/Outros",5,0,0,0,0
2022,"SE","Pública","Municipal","Válida",2,2,2,2,2
2022,"SE","Pública","Não Informado","Anulada",3,3,2,2,0
2022,"SE","Pública","Não Informado","Cópia Texto Motivador",107,107,98,98,0
2022,"SE","Pública","Não Informado","Em Branco",175,175,126,126,0
2022,"SE","Pública","Não Informado","Fuga ao Tema",105,105,86,86,0
2022,"SE","Pública","Não Informado","Não Compareceu/Outros",1287,0,18,0,0
2022,"SE","Pública","Não Informado","Parte Desconectada",6,6,3,3,0
2022,"SE","Pública","Não Informado","Texto Insuficiente",26,26,21,21,0
2022,"SE","Pública","Não Informado","Válida",4795,4795,4618,4618,4795
2022,"SE","Pública","Privada","Cópia Texto Motivador",3,3,3,3,0
2022,"SE","Pública","Privada","Em Branco",2,2,2,2,0
2022,"SE","Pública","Privada","Fuga ao Tema",1,1,1,1,0
2022,"SE","Pública","Privada","Não Compareceu/Outros",27,0,0,0,0
2022,"SE","Pública","Privada","Texto Insuficiente",1,1,0,0,0
2022,"SE","Pública","Privada","Válida",216,216,211,211,216
2022,"SP","Não Informado","Não Informado","Anulada",180,180,151,151,0
2022,"SP","Não Informado","Não Informado","Cópia Texto Motivador",831,831,712,712,0
2022,"SP","Não Informado","Não Informado","Em Branco",2939,2939,1824,1824,0
2022,"SP","Não Informado","Não Informado","Fuga ao Tema",1929,1929,1647,1647,0
2022,"SP","Não Informado","Não Informado","Não Atendimento ao Tipo",65,65,59,59,0
2022,"SP","Não Informado","Não Informado","Não Compareceu/Outros",94622,0,1525,0,0
2022,"SP","Não Informado","Não Informado","Parte Desconectada",93,93,71,71,0
2022,"SP","Não Informado","Não Informado","Texto Insuficiente",464,464,338,338,0
2022,"SP","Não Informado","Não Informado","Válida",205915,205915,193321,193321,205915
2022,"SP","Privada","Estadual","Não Compareceu/Outros",2,0,0,0,0
2022,"SP","Privada","Estadual","Válida",14,14,14,14,14
2022,"SP","Privada","Municipal","Válida",9,9,9,9,9
2022,"SP","Privada","Não Informado","Anulada",1,1,1,1,0
2022,"SP","Privada","Não Informado","Cópia Texto Motivador",18,18,17,17,0
2022,"SP","Privada","Não Informado","Em Branco",28,28,20,20,0
2022,"SP","Privada","Não Informado","Fuga ao Tema",16,16,13,13,0
2022,"SP","Privada","Não Informado","Não Compareceu/Outros",479,0,12,0,0
2022,"SP","Privada","Não Informado","Texto Insuficiente",3,3,2,2,0
2022,"SP","Privada","Não Informado","Válida",5393,5393,5214,5214,5393
2022,"SP","Privada","Privada","Anulada",10,10,9,9,0
2022,"SP","Privada","Privada","Cópia Texto Motivador",63,63,58,58,0
2022,"SP","Privada","Privada","Em Branco",179,179,126,126,0
2022,"SP","Privada","Privada","Fuga ao Tema",70,70,67,67,0
2022,"SP","Privada","Privada","Não Atendimento ao Tipo",1,1,1,1,0
2022,"SP","Privada","Privada","Não Compareceu/Outros",3276,0,87,0,0
2022,"SP","Privada","Privada","Parte Desconectada",2,2,2,2,0
2022,"SP","Privada","Privada","Texto Insuficiente",41,41,33,33,0
2022,"SP","Privada","Privada","Válida",48167,48167,47171,47171,48167
2022,"SP","Pública","Estadual","Anulada",56,56,49,49,0
2022,"SP","Pública","Estadual","Cópia Texto Motivador",777,777,667,667,0
2022,"SP","Pública","Estadual","Em Branco",1942,1942,1253,1253,0
2022,"SP","Pública","Estadual","Fuga ao Tema",865,865,692,692,0
2022,"SP","Pública","Estadual","Não Atendimento ao Tipo",19,19,15,15,0
2022,"SP","Pública","Estadual","Não Compareceu/Outros",34808,0,191,0,0
2022,"SP","Pública","Estadual","Parte Desconectada",46,46,37,37,0
2022,"SP","Pública","Estadual","Texto Insuficiente",327,327,252,252,0
2022,"SP","Pública","Estadual","Válida",76785,76785,72654,72654,76785
2022,"SP","Pública","Federal","Cópia Texto Motivador",1,1,1,1,0
2022,"SP","Pública","Federal","Em Branco",9,9,3,3,0
2022,"SP","Pública","Federal","Fuga ao Tema",1,1,1,1,0
2022,"SP","Pública","Federal","Não Compareceu/Outros",163,0,5,0,0
2022,"SP","Pública","Federal","Texto Insuficiente",3,3,2,2,0
2022,"SP","Pública","Federal","Válida",1946,1946,1909,1909,1946
2022,"SP","Pública","Municipal","Anulada",1,1,1,1,0
2022,"SP","Pública","Municipal","Cópia Texto Motivador",30,30,29,29,0
2022,"SP","Pública","Municipal","Em Branco",42,42,27,27,0
2022,"SP","Pública","Municipal","Fuga ao Tema",23,23,18,18,0
2022,"SP","Pública","Municipal","Não Atendimento ao Tipo",2,2,2,2,0
2022,"SP","Pública","Municipal","Não Compareceu/Outros",1011,0,5,0,0
2022,"SP","Pública","Municipal","Parte Desconectada",1,1,1,1,0
2022,"SP","Pública","Municipal","Texto Insuficiente",13,13,11,11,0
2022,"SP","Pública","Municipal","Válida",2755,2755,2627,2627,2755
2022,"SP","Pública","Não Informado","Anulada",31,31,25,25,0
2022,"SP","Pública","Não Informado","Cópia Texto Motivador",329,329,296,296,0
2022,"SP","Pública","Não Informado","Em Branco",721,721,438,438,0
2022,"SP","Pública","Não Informado","Fuga ao Tema",361,361,305,305,0
2022,"SP","Pública","Não Informado","Não Atendimento ao Tipo",8,8,6,6,0
2022,"SP","Pública","Não Informado","Não Compareceu/Outros",12171,0,109,0,0
2022,"SP","Pública","Não Informado","Parte Desconectada",22,22,20,20,0
2022,"SP","Pública","Não Informado","Texto Insuficiente",146,146,108,108,0
